name,description,brewery,real,createdAt,abv,type
Rökdriv Stout,"Maltig, rostad smak med tydlig beska, inslag av kaffe, choklad, lakrits och tobak.",Qvists Bryggeri,false,2026-03-14T00:00:00,6.9,Stout
Kallflöde Session IPA,"Kryddig smak, inslag av ingefära, kardemumma, kanel och pomerans.",Henrikssons Bryggeri,false,2026-03-14T00:00:00,7.4,India Pale Ale
Mörkstorm Porter,"Fruktig smak med liten sötma, inslag av hallon, jordgubbar, blåbär och aprikos.",Gustafssons Bryggeri,false,2026-03-14T00:00:00,5.8,Porter
Ljusfyr NEIPA,"Bärig, syrlig smak, inslag av blåbär, hallon, citron och passionsfrukt.",Johanssons Bryggeri,false,2026-03-14T00:00:00,7,New England IPA
Soldjup IPA,"Nyanserad, maltig smak med, inslag av knäckebröd, halm, dadlar och sockerkaka.",Svenssons Bryggeri,false,2026-03-14T00:00:00,5.6,India Pale Ale
Stormtyngd Stout,"Brödig smak med tydlig beska och liten sötma, inslag av sirapslimpa, kavring, nötter och kaffe.",Larssons Bryggeri,false,2026-03-14T00:00:00,7.7,Stout
Nattlyft DIPA,"Mycket fruktig smak med, inslag av ananas, mango, grapefrukt och aprikos.",Olssons Bryggeri,false,2026-03-14T00:00:00,8.8,Double IPA
Höstgång Amber Ale,"Maltig smak med tydlig beska, inslag av rosmarin, honung, citron och tallbarr.",Halvorsens Bryggeri,false,2026-03-14T00:00:00,5.9,Amber Ale
Vårkanon IPA,"Fruktig smak, inslag av passionsfrukt, mango, ananas och pomerans.",Lindstedts Bryggeri,false,2026-03-14T00:00:00,7,India Pale Ale
Ekfunk Saison,"Humlearomatisk smak med tydlig beska och liten sötma, inslag av grapefrukt, citron, tallbarr och ingefära.",Sjöstrands Bryggeri,false,2026-03-14T00:00:00,5.8,Saison
Stentwist Lager,"Maltig smak med liten sötma, inslag av vanilj, smörkola, dadlar och nötter.",Forss Brygghus,false,2026-03-14T00:00:00,5.2,Lager
Eldkraft Stout,"Kryddig smak med, inslag av kanel, kardemumma, rosmarin och pomerans.",Lunds Bryggeri,false,2026-03-14T00:00:00,6.8,Stout
Eldvakt Porter,"Fruktig, humlearomatisk smak, inslag av aprikos, hallon, grapefrukt och apelsinskal.",Grens Bryggeri,false,2026-03-14T00:00:00,5,Porter
Strandflöde Pale Ale,"Maltig, rostad smak, inslag av choklad, kaffe, lakrits och tallkåda.",Åkessons Bryggeri,false,2026-03-14T00:00:00,5.3,Pale Ale
Maltrus IPA,"Bärig, syrlig smak med liten sötma, inslag av jordgubbar, blåbär, hallon och passionsfrukt.",Bergmans Bryggeri,false,2026-03-14T00:00:00,6.8,India Pale Ale
Rågbrus Stout,"Nyanserad, maltig smak med tydlig beska, inslag av kavring, knäckebröd, honung och halm.",Franssons Bryggeri,false,2026-03-14T00:00:00,6.1,Stout
Korndriv Lager,"Humlearomatisk smak med, inslag av citron, grapefrukt, tallbarr och apelsinskal.",Håkans Bryggeri,false,2026-03-14T00:00:00,5,Lager
Vetefyr IPA,"Maltig smak, inslag av mango, aprikos, sockerkaka och smörkola.",Ljungs Bryggeri,false,2026-03-14T00:00:00,7.4,India Pale Ale
Rökstorm Stout,"Fruktig smak med tydlig beska, inslag av citron, pomerans, ingefära och kanel.",Nords Bryggeri,false,2026-03-14T00:00:00,7.4,Stout
Kallrus Pilsner,"Maltig, rostad smak med liten sötma, inslag av tobak, choklad, vanilj och smörkola.",Ryds Bryggeri,false,2026-03-14T00:00:00,5.4,Pilsner
Mörkfunk Porter,"Mycket fruktig smak, inslag av passionsfrukt, hallon, jordgubbar och ananas.",Björkdalen Bryggeri,false,2026-03-14T00:00:00,5.7,Porter
Ljustwist NEIPA,"Maltig smak med tydlig beska och liten sötma, inslag av honung, kaffe, lakrits och nötter.",Tallbacka Brygghus,false,2026-03-14T00:00:00,7.5,New England IPA
Solfyr IPA,"Fruktig smak, inslag av blåbär, hallon, aprikos och grapefrukt.",Norrgård Brewing,false,2026-03-14T00:00:00,6.4,India Pale Ale
Stormdriv Stout,"Brödig smak med, inslag av sirapslimpa, kavring, halm och honung.",Södertorp Bryggeri,false,2026-03-14T00:00:00,7.6,Stout
Rökstorm Lager,"Kryddig smak med tydlig beska, inslag av ingefära, rosmarin, lakrits och kardemumma.",Ekeby Brygghus,false,2026-03-14T00:00:00,5.1,Lager
Birgitta,"Maltig smak, inslag av tallbarr, tallkåda, nötter och torkad frukt.",Vildmark Brewing,false,2026-03-14T00:00:00,4.8,Lager
Sigrid,"Fruktig, humlearomatisk smak med tydlig beska, inslag av grapefrukt, tallbarr, citron och mango.",Stenby Bryggeri,false,2026-03-14T00:00:00,5.3,Lager
Maj,"Maltig smak med, inslag av honung, ljust bröd, apelsinskal och kaffe.",Hagalund Brygghus,false,2026-03-14T00:00:00,4,Lager
Vera,"Fruktig smak med tydlig beska, inslag av mango, grapefrukt, passionsfrukt och ananas.",Solvik Brewing,false,2026-03-14T00:00:00,4,Lager
Tyra,"Humlearomatisk smak, inslag av tallbarr, citron, ingefära och lakrits.",Frostmark Bryggeri,false,2026-03-14T00:00:00,4,Lager
Frida,"Maltig smak, inslag av kavring, smörkola, nötter och torkad frukt.",Dalby Brygghus,false,2026-03-14T00:00:00,4,Lager
Ingrid,"Fruktig, humlearomatisk smak med, inslag av aprikos, apelsinskal, kanel och vanilj.",Holmvik Brewing,false,2026-03-14T00:00:00,5.5,Lager
Hildur,"Maltig, rostad smak med tydlig beska, inslag av kaffe, choklad, lakrits och tobak.",Leksberg Bryggeri,false,2026-03-14T00:00:00,5.5,Lager
Märta,"Kryddig smak, inslag av ingefära, kardemumma, kanel och pomerans.",Runby Brygghus,false,2026-03-14T00:00:00,4.1,Lager
Lovisa,"Fruktig smak med liten sötma, inslag av hallon, jordgubbar, blåbär och aprikos.",Skogstorp Brewing,false,2026-03-14T00:00:00,5.4,Lager
Elvira,"Bärig, syrlig smak, inslag av blåbär, hallon, citron och passionsfrukt.",Älvsby Bryggeri,false,2026-03-14T00:00:00,5.5,Lager
Gunhild,"Nyanserad, maltig smak med, inslag av knäckebröd, halm, dadlar och sockerkaka.",Bergby Brygghus,false,2026-03-14T00:00:00,5.4,Lager
Majken,"Brödig smak med tydlig beska och liten sötma, inslag av sirapslimpa, kavring, nötter och kaffe.",Ödeby Brewing,false,2026-03-14T00:00:00,5.4,Lager
Alma,"Mycket fruktig smak med, inslag av ananas, mango, grapefrukt och aprikos.",Kvarnby Bryggeri,false,2026-03-14T00:00:00,4,Lager
Hulda,"Maltig smak med tydlig beska, inslag av rosmarin, honung, citron och tallbarr.",Sandvik Brygghus,false,2026-03-14T00:00:00,4,Lager
Selma,"Fruktig smak, inslag av passionsfrukt, mango, ananas och pomerans.",Torsby Brewing,false,2026-03-14T00:00:00,4.1,Lager
Sture,"Humlearomatisk smak med tydlig beska och liten sötma, inslag av grapefrukt, citron, tallbarr och ingefära.",Vallvik Bryggeri,false,2026-03-14T00:00:00,4.1,Lager
Rolf,"Maltig smak med liten sötma, inslag av vanilj, smörkola, dadlar och nötter.",Åmot Brygghus,false,2026-03-14T00:00:00,4,Lager
Arvid,"Kryddig smak med, inslag av kanel, kardemumma, rosmarin och pomerans.",Björkö Brewing,false,2026-03-14T00:00:00,4,Lager
Bertil,"Fruktig, humlearomatisk smak, inslag av aprikos, hallon, grapefrukt och apelsinskal.",Granvik Bryggeri,false,2026-03-14T00:00:00,5.4,Lager
Folke,"Maltig, rostad smak, inslag av choklad, kaffe, lakrits och tallkåda.",Valla Brygghus,false,2026-03-14T00:00:00,4,Lager
Ebbe,"Bärig, syrlig smak med liten sötma, inslag av jordgubbar, blåbär, hallon och passionsfrukt.",Stockby Brewing,false,2026-03-14T00:00:00,4,Lager
Ossian,"Nyanserad, maltig smak med tydlig beska, inslag av kavring, knäckebröd, honung och halm.",Ringby Bryggeri,false,2026-03-14T00:00:00,5.3,Lager
Ture,"Humlearomatisk smak med, inslag av citron, grapefrukt, tallbarr och apelsinskal.",Norrby Brygghus,false,2026-03-14T00:00:00,4,Lager
Konrad,"Maltig smak, inslag av mango, aprikos, sockerkaka och smörkola.",Ingaby Brewing,false,2026-03-14T00:00:00,5.4,Lager
Algot,"Fruktig smak med tydlig beska, inslag av citron, pomerans, ingefära och kanel.",Ekstad Bryggeri,false,2026-03-14T00:00:00,4,Lager
Evald,"Maltig, rostad smak med liten sötma, inslag av tobak, choklad, vanilj och smörkola.",Almvik Brygghus,false,2026-03-14T00:00:00,4,Lager
Birger,"Mycket fruktig smak, inslag av passionsfrukt, hallon, jordgubbar och ananas.",Furby Brewing,false,2026-03-14T00:00:00,5.4,Lager
Sigvard,"Maltig smak med tydlig beska och liten sötma, inslag av honung, kaffe, lakrits och nötter.",Lövsta Bryggeri,false,2026-03-14T00:00:00,4.4,Lager
Harald,"Fruktig smak, inslag av blåbär, hallon, aprikos och grapefrukt.",Stensgård Brygghus,false,2026-03-14T00:00:00,5.5,Lager
Astrid Lager,"Brödig smak med, inslag av sirapslimpa, kavring, halm och honung.",Almby Brewing,false,2026-03-14T00:00:00,4.2,Lager
Astrid Stout,"Kryddig smak med tydlig beska, inslag av ingefära, rosmarin, lakrits och kardemumma.",Grönby Bryggeri,false,2026-03-14T00:00:00,5,Stout
Astrid Pale Ale,"Maltig smak, inslag av tallbarr, tallkåda, nötter och torkad frukt.",Havsby Brygghus,false,2026-03-14T00:00:00,4.7,Pale Ale
Astrid Sour,"Fruktig, humlearomatisk smak med tydlig beska, inslag av grapefrukt, tallbarr, citron och mango.",Idby Brewing,false,2026-03-14T00:00:00,4.9,Sour
Astrid Porter,"Maltig smak med, inslag av honung, ljust bröd, apelsinskal och kaffe.",Järsby Bryggeri,false,2026-03-14T00:00:00,5.4,Porter
Elin Lager,"Fruktig smak med tydlig beska, inslag av mango, grapefrukt, passionsfrukt och ananas.",Källby Brygghus,false,2026-03-14T00:00:00,4.1,Lager
Elin Pale Ale,"Humlearomatisk smak, inslag av tallbarr, citron, ingefära och lakrits.",Ljusby Brewing,false,2026-03-14T00:00:00,5.6,Pale Ale
Elin Stout,"Maltig smak, inslag av kavring, smörkola, nötter och torkad frukt.",Motby Bryggeri,false,2026-03-14T00:00:00,4.8,Stout
Elin Sour,"Fruktig, humlearomatisk smak med, inslag av aprikos, apelsinskal, kanel och vanilj.",Ödsby Brygghus,false,2026-03-14T00:00:00,4.4,Sour
Ragnar IPA,"Maltig, rostad smak med tydlig beska, inslag av kaffe, choklad, lakrits och tobak.",Parkby Brewing,false,2026-03-14T00:00:00,7,India Pale Ale
Ragnar Stout,"Kryddig smak, inslag av ingefära, kardemumma, kanel och pomerans.",Rydby Bryggeri,false,2026-03-14T00:00:00,4.7,Stout
Ragnar Porter,"Fruktig smak med liten sötma, inslag av hallon, jordgubbar, blåbär och aprikos.",Sörby Brygghus,false,2026-03-14T00:00:00,5.5,Porter
Ragnar DIPA,"Bärig, syrlig smak, inslag av blåbär, hallon, citron och passionsfrukt.",Toftby Brewing,false,2026-03-14T00:00:00,9.3,Double IPA
Hilding IPA,"Nyanserad, maltig smak med, inslag av knäckebröd, halm, dadlar och sockerkaka.",Uddby Bryggeri,false,2026-03-14T00:00:00,6.9,India Pale Ale
Hilding Lager,"Brödig smak med tydlig beska och liten sötma, inslag av sirapslimpa, kavring, nötter och kaffe.",Vissby Brygghus,false,2026-03-14T00:00:00,5.3,Lager
Hilding Porter,"Mycket fruktig smak med, inslag av ananas, mango, grapefrukt och aprikos.",Ångsby Brewing,false,2026-03-14T00:00:00,6.4,Porter
Evald IPA,"Maltig smak med tydlig beska, inslag av rosmarin, honung, citron och tallbarr.",Östby Bryggeri,false,2026-03-14T00:00:00,7,India Pale Ale
Evald Pale Ale,"Fruktig smak, inslag av passionsfrukt, mango, ananas och pomerans.",Lindqvists Bryggeri,false,2026-03-14T00:00:00,5.2,Pale Ale
Evald Stout,"Humlearomatisk smak med tydlig beska och liten sötma, inslag av grapefrukt, citron, tallbarr och ingefära.",Karlssons Bryggeri,false,2026-03-14T00:00:00,7.4,Stout
Birgitta IPA,"Maltig smak med liten sötma, inslag av vanilj, smörkola, dadlar och nötter.",Erikssons Bryggeri,false,2026-03-14T00:00:00,6,India Pale Ale
Birgitta Lager,"Kryddig smak med, inslag av kanel, kardemumma, rosmarin och pomerans.",Petersons Bryggeri,false,2026-03-14T00:00:00,4.3,Lager
Birgitta Sour,"Fruktig, humlearomatisk smak, inslag av aprikos, hallon, grapefrukt och apelsinskal.",Anderssons Bryggeri,false,2026-03-14T00:00:00,4.5,Sour
Sigrid IPA,"Maltig, rostad smak, inslag av choklad, kaffe, lakrits och tallkåda.",Nilssons Bryggeri,false,2026-03-14T00:00:00,5.9,India Pale Ale
Sigrid Pale Ale,"Bärig, syrlig smak med liten sötma, inslag av jordgubbar, blåbär, hallon och passionsfrukt.",Magnussons Bryggeri,false,2026-03-14T00:00:00,5.8,Pale Ale
Maj IPA,"Nyanserad, maltig smak med tydlig beska, inslag av kavring, knäckebröd, honung och halm.",Perssons Bryggeri,false,2026-03-14T00:00:00,7.2,India Pale Ale
Maj Lager,"Humlearomatisk smak med, inslag av citron, grapefrukt, tallbarr och apelsinskal.",Holmbergs Bryggeri,false,2026-03-14T00:00:00,4.3,Lager
Vera IPA,"Maltig smak, inslag av mango, aprikos, sockerkaka och smörkola.",Strömbergs Bryggeri,false,2026-03-14T00:00:00,7.3,India Pale Ale
Vera Sour,"Fruktig smak med tydlig beska, inslag av citron, pomerans, ingefära och kanel.",Bergströms Bryggeri,false,2026-03-14T00:00:00,3.5,Sour
Tyra IPA,"Maltig, rostad smak med liten sötma, inslag av tobak, choklad, vanilj och smörkola.",Söderbergs Bryggeri,false,2026-03-14T00:00:00,6,India Pale Ale
Tyra Stout,"Mycket fruktig smak, inslag av passionsfrukt, hallon, jordgubbar och ananas.",Lundbergs Bryggeri,false,2026-03-14T00:00:00,6.3,Stout
Frida IPA,"Maltig smak med tydlig beska och liten sötma, inslag av honung, kaffe, lakrits och nötter.",Björks Bryggeri,false,2026-03-14T00:00:00,6.2,India Pale Ale
Frida Sour,"Fruktig smak, inslag av blåbär, hallon, aprikos och grapefrukt.",Lindgrens Bryggeri,false,2026-03-14T00:00:00,4.5,Sour
Ingrid IPA,"Brödig smak med, inslag av sirapslimpa, kavring, halm och honung.",Dahlbergs Bryggeri,false,2026-03-14T00:00:00,7.3,India Pale Ale
Ingrid Lager,"Kryddig smak med tydlig beska, inslag av ingefära, rosmarin, lakrits och kardemumma.",Sandbergs Bryggeri,false,2026-03-14T00:00:00,4,Lager
Hildur IPA,"Maltig smak, inslag av tallbarr, tallkåda, nötter och torkad frukt.",Wallins Bryggeri,false,2026-03-14T00:00:00,6.3,India Pale Ale
Hildur Stout,"Fruktig, humlearomatisk smak med tydlig beska, inslag av grapefrukt, tallbarr, citron och mango.",Hedlunds Bryggeri,false,2026-03-14T00:00:00,8.3,Stout
Märta IPA,"Maltig smak med, inslag av honung, ljust bröd, apelsinskal och kaffe.",Sjöbergs Bryggeri,false,2026-03-14T00:00:00,7.4,India Pale Ale
Märta Lager,"Fruktig smak med tydlig beska, inslag av mango, grapefrukt, passionsfrukt och ananas.",Svart Ek Bryggeri,false,2026-03-14T00:00:00,4.8,Lager
Lovisa IPA,"Humlearomatisk smak, inslag av tallbarr, citron, ingefära och lakrits.",Grå Dimma Brygghus,false,2026-03-14T00:00:00,6.2,India Pale Ale
Lovisa Pale Ale,"Maltig smak, inslag av kavring, smörkola, nötter och torkad frukt.",Vit Berg Bryggeri,false,2026-03-14T00:00:00,4.7,Pale Ale
Elvira IPA,"Fruktig, humlearomatisk smak med, inslag av aprikos, apelsinskal, kanel och vanilj.",Blå Vik Brygghus,false,2026-03-14T00:00:00,6.5,India Pale Ale
Elvira Sour,"Maltig, rostad smak med tydlig beska, inslag av kaffe, choklad, lakrits och tobak.",Röd Dal Bryggeri,false,2026-03-14T00:00:00,4.9,Sour
Gunhild Stout,"Kryddig smak, inslag av ingefära, kardemumma, kanel och pomerans.",Gul Strand Brygghus,false,2026-03-14T00:00:00,7.8,Stout
Majken IPA,"Fruktig smak med liten sötma, inslag av hallon, jordgubbar, blåbär och aprikos.",Grön Skog Bryggeri,false,2026-03-14T00:00:00,7.4,India Pale Ale
Alma IPA,"Bärig, syrlig smak, inslag av blåbär, hallon, citron och passionsfrukt.",Mörk Källa Brygghus,false,2026-03-14T00:00:00,7.3,India Pale Ale
Alma Lager,"Nyanserad, maltig smak med, inslag av knäckebröd, halm, dadlar och sockerkaka.",Ljus Äng Bryggeri,false,2026-03-14T00:00:00,4.2,Lager
Hulda IPA,"Brödig smak med tydlig beska och liten sötma, inslag av sirapslimpa, kavring, nötter och kaffe.",Kall Bäck Brygghus,false,2026-03-14T00:00:00,6.2,India Pale Ale
Hulda Stout,"Mycket fruktig smak med, inslag av ananas, mango, grapefrukt och aprikos.",Vild Mark Bryggeri,false,2026-03-14T00:00:00,5.1,Stout
Selma IPA,"Maltig smak med tydlig beska, inslag av rosmarin, honung, citron och tallbarr.",Stolt Sten Brygghus,false,2026-03-14T00:00:00,6,India Pale Ale
Selma Sour,"Fruktig smak, inslag av passionsfrukt, mango, ananas och pomerans.",Stark Ek Bryggeri,false,2026-03-14T00:00:00,4.7,Sour
Sture IPA,"Humlearomatisk smak med tydlig beska och liten sötma, inslag av grapefrukt, citron, tallbarr och ingefära.",Fri Sjö Brygghus,false,2026-03-14T00:00:00,5.9,India Pale Ale
Sture Stout,"Maltig smak med liten sötma, inslag av vanilj, smörkola, dadlar och nötter.",Djup Ström Bryggeri,false,2026-03-14T00:00:00,5.2,Stout
Rolf IPA,"Kryddig smak med, inslag av kanel, kardemumma, rosmarin och pomerans.",Bred Dal Brygghus,false,2026-03-14T00:00:00,5.7,India Pale Ale
Arvid IPA,"Fruktig, humlearomatisk smak, inslag av aprikos, hallon, grapefrukt och apelsinskal.",Lång Kust Bryggeri,false,2026-03-14T00:00:00,5.5,India Pale Ale
Arvid Lager,"Maltig, rostad smak, inslag av choklad, kaffe, lakrits och tallkåda.",Kustlinje Brewing,false,2026-03-14T00:00:00,5.3,Lager
Bertil Stout,"Bärig, syrlig smak med liten sötma, inslag av jordgubbar, blåbär, hallon och passionsfrukt.",Rimfrost Brewing,false,2026-03-14T00:00:00,5.7,Stout
Folke IPA,"Nyanserad, maltig smak med tydlig beska, inslag av kavring, knäckebröd, honung och halm.",Vindkvarns Bryggeri,false,2026-03-14T00:00:00,7,India Pale Ale
Ebbe Lager,"Humlearomatisk smak med, inslag av citron, grapefrukt, tallbarr och apelsinskal.",Rönninge Bryggeri,false,2026-03-14T00:00:00,5.4,Lager
Ossian Stout,"Maltig smak, inslag av mango, aprikos, sockerkaka och smörkola.",Stensunda Brygghus,false,2026-03-14T00:00:00,5.6,Stout
Ture IPA,"Fruktig smak med tydlig beska, inslag av citron, pomerans, ingefära och kanel.",Ljungby Brygghus,false,2026-03-14T00:00:00,5.7,India Pale Ale
Konrad Pale Ale,"Maltig, rostad smak med liten sötma, inslag av tobak, choklad, vanilj och smörkola.",Qvists Bryggeri,false,2026-03-14T00:00:00,5.1,Pale Ale
Algot IPA,"Mycket fruktig smak, inslag av passionsfrukt, hallon, jordgubbar och ananas.",Henrikssons Bryggeri,false,2026-03-14T00:00:00,7.4,India Pale Ale
Birger Lager,"Maltig smak med tydlig beska och liten sötma, inslag av honung, kaffe, lakrits och nötter.",Gustafssons Bryggeri,false,2026-03-14T00:00:00,4.8,Lager
Sigvard Stout,"Fruktig smak, inslag av blåbär, hallon, aprikos och grapefrukt.",Johanssons Bryggeri,false,2026-03-14T00:00:00,7.1,Stout
Harald IPA,"Brödig smak med, inslag av sirapslimpa, kavring, halm och honung.",Svenssons Bryggeri,false,2026-03-14T00:00:00,5.8,India Pale Ale
Lennart IPA,"Kryddig smak med tydlig beska, inslag av ingefära, rosmarin, lakrits och kardemumma.",Larssons Bryggeri,false,2026-03-14T00:00:00,6.5,India Pale Ale
Lennart Lager,"Maltig smak, inslag av tallbarr, tallkåda, nötter och torkad frukt.",Olssons Bryggeri,false,2026-03-14T00:00:00,5.3,Lager
Henning IPA,"Fruktig, humlearomatisk smak med tydlig beska, inslag av grapefrukt, tallbarr, citron och mango.",Halvorsens Bryggeri,false,2026-03-14T00:00:00,5.7,India Pale Ale
Henning Stout,"Maltig smak med, inslag av honung, ljust bröd, apelsinskal och kaffe.",Lindstedts Bryggeri,false,2026-03-14T00:00:00,4.7,Stout
Torsten IPA,"Fruktig smak med tydlig beska, inslag av mango, grapefrukt, passionsfrukt och ananas.",Sjöstrands Bryggeri,false,2026-03-14T00:00:00,6,India Pale Ale
Vasagatan Lager,"Humlearomatisk smak, inslag av tallbarr, citron, ingefära och lakrits.",Forss Brygghus,false,2026-03-14T00:00:00,4.6,Lager
Vasagatan Stout,"Maltig smak, inslag av kavring, smörkola, nötter och torkad frukt.",Lunds Bryggeri,false,2026-03-14T00:00:00,6.1,Stout
Vasagatan Pale Ale,"Fruktig, humlearomatisk smak med, inslag av aprikos, apelsinskal, kanel och vanilj.",Grens Bryggeri,false,2026-03-14T00:00:00,4.9,Pale Ale
Vasagatan Porter,"Maltig, rostad smak med tydlig beska, inslag av kaffe, choklad, lakrits och tobak.",Åkessons Bryggeri,false,2026-03-14T00:00:00,5.2,Porter
Linnégatan IPA,"Kryddig smak, inslag av ingefära, kardemumma, kanel och pomerans.",Bergmans Bryggeri,false,2026-03-14T00:00:00,6.1,India Pale Ale
Linnégatan Lager,"Fruktig smak med liten sötma, inslag av hallon, jordgubbar, blåbär och aprikos.",Franssons Bryggeri,false,2026-03-14T00:00:00,5,Lager
Linnégatan Stout,"Bärig, syrlig smak, inslag av blåbär, hallon, citron och passionsfrukt.",Håkans Bryggeri,false,2026-03-14T00:00:00,7.2,Stout
Linnégatan Pale Ale,"Nyanserad, maltig smak med, inslag av knäckebröd, halm, dadlar och sockerkaka.",Ljungs Bryggeri,false,2026-03-14T00:00:00,4.6,Pale Ale
Linnégatan Porter,"Brödig smak med tydlig beska och liten sötma, inslag av sirapslimpa, kavring, nötter och kaffe.",Nords Bryggeri,false,2026-03-14T00:00:00,6.5,Porter
